repo,project,condition,model,artifact_chars,gold_use_cases,predicted_use_cases,matched_use_cases,parse_ok,actor_recall,use_case_recall,path_fidelity,behavior_coverage,unsupported_feature_rate,elapsed_sec,composite_score
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,readme_plus_code,qwen2.5-coder:1.5b,29183,8,4,3,1,1.0,0.375,0.05555555555555555,0.1514285714285714,0.25,5.589,44.00753968253968
mehmetpekdemir__Library-Management-System,Spring Boot Library Management System,full_selected_context,qwen2.5-coder:1.5b,31313,8,4,2,1,1.0,0.25,0.0,0.12333887043189368,0.5,5.02,35.600083056478404
mwinamijr__django-scms,Django School Management System API,readme_only,qwen2.5-coder:1.5b,2284,14,4,1,1,0.75,0.07142857142857142,0.0,0.09090909090909091,0.75,2.608,21.363636363636367
mwinamijr__django-scms,Django School Management System API,file_tree_only,qwen2.5-coder:1.5b,1548,14,4,1,1,0.25,0.07142857142857142,0.0,0.06976744186046512,0.75,2.989,11.046511627906977
mwinamijr__django-scms,Django School Management System API,readme_plus_tree,qwen2.5-coder:1.5b,3834,14,3,1,1,0.75,0.07142857142857142,0.0,0.05405405405405406,0.6666666666666666,1.916,21.644144144144146
mwinamijr__django-scms,Django School Management System API,routes_controllers,qwen2.5-coder:1.5b,28032,14,0,0,0,0.0,0.0,0.0,0.0,0.0,9.636,10.0
mwinamijr__django-scms,Django School Management System API,models_services,qwen2.5-coder:1.5b,30062,14,8,1,1,0.5,0.07142857142857142,0.0,0.08333333333333333,0.875,7.743,15.000000000000002
mwinamijr__django-scms,Django School Management System API,readme_plus_code,qwen2.5-coder:1.5b,38354,14,0,0,0,0.0,0.0,0.0,0.0,0.0,11.166,10.0
mwinamijr__django-scms,Django School Management System API,full_selected_context,qwen2.5-coder:1.5b,45934,14,0,0,0,0.0,0.0,0.0,0.0,0.0,12.082,10.0
openfun__marsha,Marsha Educational Media Platform,readme_only,qwen2.5-coder:1.5b,10040,15,6,3,1,0.6666666666666666,0.2,0.0,0.1369037240004982,0.5,4.181,27.386889193340803
openfun__marsha,Marsha Educational Media Platform,file_tree_only,qwen2.5-coder:1.5b,5007,15,2,1,1,0.3333333333333333,0.06666666666666667,0.0,0.06976744186046512,0.5,1.786,15.046511627906977
openfun__marsha,Marsha Educational Media Platform,readme_plus_tree,qwen2.5-coder:1.5b,15049,15,8,5,1,0.3333333333333333,0.3333333333333333,0.0,0.14992794062561504,0.375,6.24,26.832252442717557
openfun__marsha,Marsha Educational Media Platform,routes_controllers,qwen2.5-coder:1.5b,30061,15,3,2,1,0.6666666666666666,0.13333333333333333,0.041666666666666664,0.06618357487922705,0.3333333333333333,4.687,26.492753623188403
openfun__marsha,Marsha Educational Media Platform,models_services,qwen2.5-coder:1.5b,30062,15,2,2,1,0.3333333333333333,0.13333333333333333,0.09126984126984126,0.11172161172161171,0.0,4.029,24.834554334554333
openfun__marsha,Marsha Educational Media Platform,readme_plus_code,qwen2.5-coder:1.5b,46102,15,2,2,1,0.3333333333333333,0.13333333333333333,0.05555555555555555,0.12020905923344948,0.0,5.795,24.247580332946185
openfun__marsha,Marsha Educational Media Platform,full_selected_context,qwen2.5-coder:1.5b,52018,15,2,1,1,0.3333333333333333,0.06666666666666667,0.0,0.10638297872340426,0.5,7.083,15.595744680851064
thakurpdhiraj__library_management_system,Library Management System Microservices,readme_only,qwen2.5-coder:1.5b,5867,12,10,5,1,0.6666666666666666,0.4166666666666667,0.0,0.14269546912590217,0.5,5.458,35.0570987035552
thakurpdhiraj__library_management_system,Library Management System Microservices,file_tree_only,qwen2.5-coder:1.5b,2662,12,7,2,1,0.6666666666666666,0.16666666666666666,0.0,0.08712121212121213,0.7142857142857143,4.899,23.330627705627705
thakurpdhiraj__library_management_system,Library Management System Microservices,readme_plus_tree,qwen2.5-coder:1.5b,8531,12,3,3,1,0.6666666666666666,0.25,0.0,0.1412942521344622,0.0,2.57,34.20274711535026
thakurpdhiraj__library_management_system,Library Management System Microservices,routes_controllers,qwen2.5-coder:1.5b,30061,12,4,2,1,0.6666666666666666,0.16666666666666666,0.07142857142857142,0.14849833147942157,0.5,4.985,27.822713067429415
thakurpdhiraj__library_management_system,Library Management System Microservices,models_services,qwen2.5-coder:1.5b,30062,12,5,0,1,0.6666666666666666,0.0,0.0,0.0,1.0,5.972,13.333333333333334
thakurpdhiraj__library_management_system,Library Management System Microservices,readme_plus_code,qwen2.5-coder:1.5b,41929,12,4,4,1,0.6666666666666666,0.3333333333333333,0.07323232323232323,0.13526570048309178,0.0,6.464,38.49363197189284
thakurpdhiraj__library_management_system,Library Management System Microservices,full_selected_context,qwen2.5-coder:1.5b,50492,12,7,7,1,0.6666666666666666,0.5833333333333334,0.0,0.14882612135763398,0.0,9.206,45.98239182036451
tough-dev-school__education-backend,Tough Dev School Education Backend,readme_only,qwen2.5-coder:1.5b,2897,17,4,0,1,0.2,0.0,0.0,0.0,1.0,2.687,4.000000000000001
tough-dev-school__education-backend,Tough Dev School Education Backend,file_tree_only,qwen2.5-coder:1.5b,5144,17,2,0,1,0.4,0.0,0.0,0.0,1.0,1.758,8.000000000000002
tough-dev-school__education-backend,Tough Dev School Education Backend,readme_plus_tree,qwen2.5-coder:1.5b,8043,17,3,0,1,0.4,0.0,0.0,0.0,1.0,2.294,8.000000000000002
tough-dev-school__education-backend,Tough Dev School Education Backend,routes_controllers,qwen2.5-coder:1.5b,27614,17,2,2,1,1.0,0.11764705882352941,0.10555555555555556,0.19967532467532467,0.0,4.141,39.223888040064516
tough-dev-school__education-backend,Tough Dev School Education Backend,models_services,qwen2.5-coder:1.5b,29642,17,3,2,1,0.4,0.11764705882352941,0.05,0.12049941927990708,0.3333333333333333,4.157,21.591805014688806
tough-dev-school__education-backend,Tough Dev School Education Backend,readme_plus_code,qwen2.5-coder:1.5b,34642,17,2,1,1,0.4,0.058823529411764705,0.125,0.15,0.5,4.656,19.808823529411768
tough-dev-school__education-backend,Tough Dev School Education Backend,full_selected_context,qwen2.5-coder:1.5b,46249,17,2,1,1,0.4,0.058823529411764705,0.1,0.10810810810810811,0.5,6.039,18.680445151033386
